No.,Subject,Group,Section,Review,Sentiment,Score,Sentiment_Score
1430,WQD7001,1,C - C1,"We should all learn from each other, that's what universities are for. If the materials specifies (e.g.) R as optional, then we shouldn't be expected to come up with a whole data product by ourselves",positive,0.866526902,5
1431,WQD7001,1,C - C1,good,positive,0.747274876,4
1432,WQD7001,1RL,A - A1,The pace of the course is very demanding with continuous assessment. It will be good to have no classes/recordings during assessment weeks. Quiz should emphasis on practical than memorizing terms.,positive,0.901629329,5
1433,WQD7001,1RL,A - A1,"AA1 & AA2 probably can be released early, there is no need to treat these as real exam markings. so we can prepare early and give our best for the assignment instead of treating it as an exam.",positive,0.630730033,4
1434,WQD7001,1RL,A - A1,Presentation should be evaluated by the same lecturer for all students in the same class. Splitting it half to the lecturer lecturing and another half to other lecturer raising unnecessary confusion.,positive,0.713478088,4
1435,WQD7001,1RL,A - A1,nil,positive,0.66110009,4
1436,WQD7001,1RL,A - A1,Good,positive,0.747274876,4
1437,WQD7001,1RL,A - A1,Some of the course slides have old content that needs updating. Some of the URLs in the slides are also broken. Might be time to re-look into the slides to get them up to date.,positive,0.912557304,5
1438,WQD7001,1RL,A - A1,I think the arrangement of content in slide are a bit messy. I unable to figure out which is the prioritize content to memories in the pages (50+ pages per slide).,negative,0.427366018,4
1439,WQD7001,1RL,B - B1,The course notes are extensive and I feel lost during revision. Streamlining the content and frequent updates would benefit students.,negative,0.380371869,2
1440,WQD7001,1RL,B - B1,Presentation should be evaluated by the same lecturer for all students in the same class. Splitting it half to the lecturer lecturing and another half to other lecturer raising unnecessary confusion.,positive,0.713478088,4
1441,WQD7001,1RL,B - B1,"1. The slides are not organised well and there are too many redundant slides. 2. The test questions need some improvement - quite a number of questions are testing on our memory, not understanding.",negative,0.106679969,1
1442,WQD7001,1RL,B - B1,nil,positive,0.66110009,4
1443,WQD7001,1RL,B - B1,All good. Dr Mai is helpful and open for discussion.,positive,0.860823214,5
1444,WQD7001,1RL,C - C1,Yes. all good.,positive,0.847738564,5
1445,WQD7001,1RL,C - C1,Spectrum Application uptime is quite horrible. Please improve application availability to students.,neutral,0.475049466,3
1446,WQD7001,1RL,C - C1,-,positive,0.66110009,4
1447,WQD7001,3,A - A1,N/A,positive,0.672459662,4
1448,WQD7001,3,B - B1,N/A,positive,0.672459662,4
1449,WQD7001,3,C - C1,N/A,positive,0.672459662,4
1450,WQD7003,1RL,A - A1,Content is good.,positive,0.802434385,5
1451,WQD7003,1RL,A - A1,The alternative assessment is way too heavy and the timeframe given was a little too tight. It would be better if the student can be given more time for it (1 hour for AA1 and AA2 each),positive,0.789470375,4
1452,WQD7003,1RL,A - A1,The alternative assessment is way too heavy and the timeframe given was a little too tight. It would be better if the student can be given more time for it (1 hour for AA1 and AA2 each),positive,0.789470375,4
1453,WQD7003,1RL,A - A1,nil,positive,0.66110009,4
1454,WQD7003,1RL,A - A1,nil,positive,0.66110009,4
1455,WQD7003,1RL,A - A1,Some tutorials / practices are not relevant to teaching content. Increase the consistency could have a better learning experience.,negative,0.384697348,2
1456,WQD7003,1RL,A - A1,Some tutorials / practices are not relevant to teaching content. Increase the consistency could have a better learning experience.,negative,0.384697348,2
1457,WQD7003,1RL,A - A1,please include more example of python application.,positive,0.734625041,4
1458,WQD7003,1RL,A - A1,please include more example of python application.,positive,0.734625041,4
1459,WQD7003,1RL,A - A1,Content is good.,positive,0.802434385,5
1460,WQD7003,1RL,B - B1,"I have no problem with the course but I would want to comment the lecturer is conducting the lecture up to now week 12, only 3 online live class, which I think is unacceptable.",negative,0.070348985,4
1461,WQD7003,1RL,B - B1,Labs guided by the lecturer. Marks given by completing tutorial or labs to capture the understanding of students?,positive,0.676155746,4
1462,WQD7003,1RL,B - B1,Labs guided by the lecturer. Marks given by completing tutorial or labs to capture the understanding of students?,positive,0.676155746,4
1463,WQD7003,1RL,B - B1,Hope that python lab can be explained.,positive,0.689382672,4
1464,WQD7003,1RL,B - B1,Hope that python lab can be explained.,positive,0.689382672,4
1465,WQD7003,1RL,B - B1,the python lab exercises are explained.,positive,0.705367625,4
1466,WQD7003,1RL,B - B1,the python lab exercises are explained.,positive,0.705367625,4
1467,WQD7003,1RL,B - B1,nil,positive,0.66110009,4
1468,WQD7003,1RL,B - B1,nil,positive,0.66110009,4
1469,WQD7003,1RL,B - B1,Prof make a session to assist and discuss our lab tutorial so we can improve on the next lab,positive,0.712967694,4
1470,WQD7003,1RL,B - B1,Prof make a session to assist and discuss our lab tutorial so we can improve on the next lab,positive,0.712967694,4
1471,WQD7003,1RL,B - B1,Student learn the lab work personally by reading the given material. No live/recorded video for the lab. For student who have no IT background like me is very stressful. Unworthy for the course fee.,positive,0.632786691,4
1472,WQD7003,1RL,B - B1,Student learn the lab work personally by reading the given material. No live/recorded video for the lab. For student who have no IT background like me is very stressful. Unworthy for the course fee.,positive,0.632786691,4
1473,WQD7003,1RL,B - B1,"I have no problem with the course but I would want to comment the lecturer is conducting the lecture up to now week 12, only 3 online live class, which I think is unacceptable.",negative,0.070348985,1
1474,WQD7003,1RL,C - C1,"The class had python programming as tutorials, but not much was talked about in actual class. More of a self-study and did not really translate into data analytics other than the group project.",negative,0.019669291,1
1475,WQD7003,1RL,C - C1,Maybe the slides can be updated from time to time,positive,0.825660288,5
1476,WQD7003,1RL,C - C1,Maybe the slides can be updated from time to time,positive,0.825660288,5
1477,WQD7003,1RL,C - C1,-,positive,0.66110009,4
1478,WQD7003,1RL,C - C1,-,positive,0.66110009,4
1479,WQD7003,1RL,C - C1,Courses and assignments are interesting but lack of engagement with lecturer,neutral,0.548232079,3
1480,WQD7003,1RL,C - C1,Courses and assignments are interesting but lack of engagement with lecturer,neutral,0.548232079,3
1481,WQD7003,1RL,C - C1,nil,positive,0.66110009,4
1482,WQD7003,1RL,C - C1,nil,positive,0.66110009,4
1483,WQD7003,1RL,C - C1,"The class had python programming as tutorials, but not much was talked about in actual class. More of a self-study and did not really translate into data analytics other than the group project.",negative,0.019669291,1
1484,WQD7003,1,A - A1,Show more example how to analysis plot or graph that can generate new insight.,positive,0.84472388,5
1485,WQD7003,1,A - A1,overall good,positive,0.747274876,4
1486,WQD7003,1,A - A1,overall good,positive,0.747274876,4
1487,WQD7003,1,A - A1,no,positive,0.614511788,4
1488,WQD7003,1,A - A1,no,positive,0.614511788,4
1489,WQD7003,1,A - A1,great,positive,0.78910774,4
1490,WQD7003,1,A - A1,great,positive,0.78910774,4
1491,WQD7003,1,A - A1,1,positive,0.66110009,4
1492,WQD7003,1,A - A1,1,positive,0.66110009,4
1493,WQD7003,1,A - A1,Show more example how to analysis plot or graph that can generate new insight.,positive,0.84472388,5
1494,WQD7003,1,B - B1,1,positive,0.66110009,4
1495,WQD7003,1,B - B1,-,positive,0.66110009,4
1496,WQD7003,1,B - B1,-,positive,0.66110009,4
1497,WQD7003,1,B - B1,no,positive,0.614511788,4
1498,WQD7003,1,B - B1,no,positive,0.614511788,4
1499,WQD7003,1,B - B1,great,positive,0.78910774,4
1500,WQD7003,1,B - B1,great,positive,0.78910774,4
1501,WQD7003,1,B - B1,1,positive,0.66110009,4
1502,WQD7003,1,C - C1,1,positive,0.66110009,4
1503,WQD7003,1,C - C1,all provided was good,positive,0.74320823,4
1504,WQD7003,1,C - C1,all provided was good,positive,0.74320823,4
1505,WQD7003,1,C - C1,no,positive,0.614511788,4
1506,WQD7003,1,C - C1,no,positive,0.614511788,4
1507,WQD7003,1,C - C1,great,positive,0.78910774,4
1508,WQD7003,1,C - C1,great,positive,0.78910774,4
1509,WQD7003,1,C - C1,1,positive,0.66110009,4
1510,WQD7003,2,A - A1,N/A,positive,0.672459662,4
1511,WQD7003,2,A - A1,More elaboration to assist students with zero knowledge or lack of programming and statistical skills. Probably more in-class quiz to test comprehension or share of mid-term performance to know lvl.,neutral,0.480690747,2
1512,WQD7003,2,A - A1,More elaboration to assist students with zero knowledge or lack of programming and statistical skills. Probably more in-class quiz to test comprehension or share of mid-term performance to know lvl.,neutral,0.480690747,2
1513,WQD7003,2,A - A1,"Need to rearrange theory and practical delivery schedules. This is so far the most well-paced course and inclusion of contents, but still need to review some aspects.",negative,0.277638286,2
1514,WQD7003,2,A - A1,"Need to rearrange theory and practical delivery schedules. This is so far the most well-paced course and inclusion of contents, but still need to review some aspects.",negative,0.277638286,2
1515,WQD7003,2,A - A1,very nice,positive,0.831818044,5
1516,WQD7003,2,A - A1,very nice,positive,0.831818044,5
1517,WQD7003,2,A - A1,Can be much harder and broader.,positive,0.605255365,4
1518,WQD7003,2,A - A1,Can be much harder and broader.,positive,0.605255365,4
1519,WQD7003,2,A - A1,NIL,positive,0.66110009,4
1520,WQD7003,2,A - A1,NIL,positive,0.66110009,4
1521,WQD7003,2,A - A1,N/A,positive,0.672459662,4
1522,WQD7003,2,B - B1,N/A,positive,0.672459662,4
1523,WQD7003,2,B - B1,"We get to work on an end-to-end project throughout the course. For e.g. a simple prediction case. We start with first week, data understanding. Then on to data cleaning the next week, etc.",positive,0.808576703,5
1524,WQD7003,2,B - B1,"We get to work on an end-to-end project throughout the course. For e.g. a simple prediction case. We start with first week, data understanding. Then on to data cleaning the next week, etc.",positive,0.808576703,5
1525,WQD7003,2,B - B1,very nice,positive,0.831818044,5
1526,WQD7003,2,B - B1,very nice,positive,0.831818044,5
1527,WQD7003,2,B - B1,NIL,positive,0.66110009,4
1528,WQD7003,2,B - B1,NIL,positive,0.66110009,4
1529,WQD7003,2,B - B1,N/A,positive,0.672459662,4
1530,WQD7003,2,C - C1,N/A,positive,0.672459662,4
1531,WQD7003,2,C - C1,Computer lab speed need to be improved.,neutral,0.497217774,3
1532,WQD7003,2,C - C1,Computer lab speed need to be improved.,neutral,0.497217774,3
1533,WQD7003,2,C - C1,Suggest to improve UM system to be more user friendly,positive,0.638459027,4
1534,WQD7003,2,C - C1,Suggest to improve UM system to be more user friendly,positive,0.638459027,4
1535,WQD7003,2,C - C1,very nice,positive,0.831818044,5
1536,WQD7003,2,C - C1,very nice,positive,0.831818044,5
1537,WQD7003,2,C - C1,NIL,positive,0.66110009,4
1538,WQD7003,2,C - C1,NIL,positive,0.66110009,4
1539,WQD7003,2,C - C1,N/A,positive,0.672459662,4
1540,WQD7004,1,A - A1,"Overall is good structure and easy to follow, thank you Prof Ang for the effective lectures delivery. Really enjoy the course so much!",positive,0.975633681,5
1541,WQD7004,1,A - A1,"ilmu yang disampaikan, sangat mudah and faham",positive,0.658351958,4
1542,WQD7004,1,A - A1,"OK, but similar to my comments for WQD7003, would be great to work on a project end-to-end, on a weekly basis. This gives us the big picture overview of a data science application AND instills confide",negative,0.382649302,2
1543,WQD7004,1,A - A1,none,positive,0.633721173,4
1544,WQD7004,1,A - A1,Can be much harder and broader.,positive,0.605255365,4
1545,WQD7004,1,B - B1,none,positive,0.633721173,4
1546,WQD7004,1,B - B1,nothing,positive,0.616315246,4
1547,WQD7004,1,B - B1,AND instills conﬁdence for us to be able to run our own projects from start to ﬁnish.,neutral,0.546159744,3
1548,WQD7004,1,C - C1,"I really like Dr.ang's class, his class is interesting and efficient, and he is always there willing to help with us. Thank you Dr.ang.",positive,0.802073121,5
1549,WQD7004,1,C - C1,Prof. was so helpful and guide my very well until I can found solution and finished my project,neutral,0.550106764,3
1550,WQD7004,1,C - C1,none,positive,0.633721173,4
1551,WQD7004,1RL,A - A1,The course is well-structured. Thanks to Prof Ang for the commitment!,positive,0.941307187,5
1552,WQD7004,1RL,A - A1,"easy to understand, and good teaching skills. thanks for all the knowledge that you have teach to us.",positive,0.964738309,5
1553,WQD7004,1RL,A - A1,Overall all good.,positive,0.814326346,5
1554,WQD7004,1RL,A - A1,nil,positive,0.66110009,4
1555,WQD7004,1RL,A - A1,"Great course, very structured and very well delivered by Prof. Ang. Really enjoyed the class and contents.",positive,0.835838318,5
1556,WQD7004,1RL,A - A1,Overall still satisfied. Just sometimes the lab/test questions are very difficult. I feel like we are learning ABC but need to write an article.,negative,0.039205734,1
1557,WQD7004,1RL,A - A1,Would prefer to learn Python or SQL,positive,0.747853994,4
1558,WQD7004,1RL,B - B1,OK. Prof Ang is helpful and open for questions. Very good Prof.,positive,0.837246478,5
1559,WQD7004,1RL,B - B1,Dr Ang is very knowledgeable and responsible lecturer.,positive,0.649811268,4
1560,WQD7004,1RL,B - B1,Overall a well designed learning process.,positive,0.741712213,4
1561,WQD7004,1RL,B - B1,nil,positive,0.66110009,4
1562,WQD7004,1RL,C - C1,nil,positive,0.66110009,4
1563,WQD7004,1RL,C - C1,improve Spectrum uptime,neutral,0.57645607,3
1564,WQD7004,1RL,C - C1,-,positive,0.66110009,4
1565,WQD7004,2,A - A1,N/A,positive,0.672459662,4
1566,WQD7004,2,A - A1,The learning module are properly structured; well written and explained.,positive,0.781514347,4
1567,WQD7004,2,A - A1,I think there should be some mandatory workshop included about how we can use this knowledge practically at professional life.,positive,0.849699616,5
1568,WQD7004,2,A - A1,very nice,positive,0.831818044,5
1569,WQD7004,2,B - B1,N/A,positive,0.672459662,4
1570,WQD7004,2,B - B1,Prof. Ang encourage students participation in class. He is very supportive.,neutral,0.553489983,3
1571,WQD7004,2,B - B1,very nice,positive,0.831818044,5
1572,WQD7004,2,C - C1,N/A,positive,0.672459662,4
1573,WQD7004,2,C - C1,"The materials are well provided, however, lab computer speed may need to check from time to time, I managed to test twice where the speed is not up to par.",negative,0.126515195,1
1574,WQD7004,2,C - C1,Suggest to improve UM system to be more user friendly,positive,0.638459027,4
1575,WQD7004,2,C - C1,"i noticed that we're decreating the facility now, i hope the hardwares would also improve, like better computers and lighting",positive,0.623991013,4
1576,WQD7004,2,C - C1,very nice,positive,0.831818044,5
1577,WQD7004,2,C - C1,"Really need to improve the ease of use of these systems, especially Maya and Spectrum. Please take cue from UPM's SMP system.",neutral,0.470412374,3
1578,WQD7004,3,A - A1,"The time taken for the exam is too short, can't finish",negative,0.294613063,2
1579,WQD7004,3,A - A1,1,positive,0.66110009,4
1580,WQD7004,3,B - B1,1,positive,0.66110009,4
1581,WQD7004,3,C - C1,1,positive,0.66110009,4
1582,WQD7005,1,A - A1,Adding extra requirements for assignment and assessment in very last minute is very unfair for students who done their tasks early.,neutral,0.51167953,3
1583,WQD7005,1,A - A1,All good!,positive,0.814326346,5
1584,WQD7005,1,A - A1,"Clear course schedule, grading structure. Assignments/Assessments have reasonable due date/time.",neutral,0.547661543,3
1585,WQD7005,1,A - A1,N/A,positive,0.672459662,4
1586,WQD7005,1,A - A1,Improve the lab session,positive,0.62073648,4
1587,WQD7005,1,A - A1,i find it hard to find team members in this class. maybe dr can have a excel sheet for team forming.,negative,0.260885388,2
1588,WQD7005,1,A - A1,"Please try not to out of topic for long minutes. It is fine to link our course subject with outside world. But when it is out of topic, student might be focus that much.",negative,0.381080985,2
1589,WQD7005,1,A - A1,References (notes) are very scattered and unorganized in spectrum. Some of the assignments instruction were not stated clearly. Even make last minute changes in exam submission method,negative,0.194445103,1
1590,WQD7005,1,A - A1,Would appreciate better classroom setting next time with better lighting,positive,0.90457207,5
1591,WQD7005,1,A - A1,"Less reliant on proprietary software and more towards open sourced one, so students do not too specialized in building up their skills.",negative,0.165450662,1
1592,WQD7005,1,A - A1,Assignment and assessment instruction not clear. Keep adding additional requirement during the assessment and assignment.,negative,0.372565866,2
1593,WQD7005,1,B - B1,The assignments need to be clearly stated from the very beginning. Too much time wasted of changing the dataset and methods over time.,negative,0.344347447,2
1594,WQD7005,1,B - B1,All good!,positive,0.814326346,5
1595,WQD7005,1,B - B1,-,positive,0.66110009,4
1596,WQD7005,1,B - B1,N/A,positive,0.672459662,4
1597,WQD7005,1,B - B1,I had alot of miscommunication during group work. i find it hard to discuss my point cause 3 other students are able to speak mandarin and i couldn't. i feel it unfair.,negative,0.001909422,1
1598,WQD7005,1,B - B1,More resources are added,positive,0.750247896,4
1599,WQD7005,1,C - C1,"Just make it fully remote, sometimes even heavy rain working students also need to come.",negative,0.357223481,2
1600,WQD7005,1,C - C1,All good! Thank you so much Dr. Teh for teaching so well!,positive,0.87177527,5
1601,WQD7005,1,C - C1,Recording for lab. Easier to refer again. Allow virtual classes for those who cant make it,negative,0.441113591,2
1602,WQD7005,1,C - C1,"Because the course has lab session, so I would suggest to use the lab instead of lecture hall or go online lecture, as lecture hall do not have sufficient power plug for laptops",negative,0.127564043,1
1603,WQD7005,1,C - C1,N/A,positive,0.672459662,4
1604,WQD7005,1,C - C1,SAS software hopes that professors can provide more instructional videos.,positive,0.639668465,4
1605,WQD7005,1,C - C1,Better lighting,positive,0.672104418,4
1606,WQD7005,1RL,A - A1,Great learning curve with application of different tools to deliver the data mining class with minimal code applied as this is not programming course Method for the assessment are recommended,positive,0.780499041,4
1607,WQD7005,1RL,B - B1,Great structure of each of data mining topic with clear example. Just some improvement on the method of presentation during lecture,positive,0.969506204,5
1608,WQD7005,1RL,C - C1,Propose the lecture to be done inside facility that has power connection/ source as student require to demonstrate practical exercise during class. Improve DK facilities to have this infra.,negative,0.136919275,1
1609,WQD7005,2,A - A1,Alternative Assessment 2 required us to complete within a day which is quite unreasonable as the requirements are too much. Suggest that Dr can consider extending the duration of submission.,positive,0.845361412,5
1610,WQD7005,2,A - A1,No comment. Overall the course is good.,positive,0.815624416,5
1611,WQD7005,2,A - A1,"To include complete instructions for AA instead of adding instruction half way. For group project, list out all criteria needed for each category instead of adding new requirement week by week.",positive,0.855331421,5
1612,WQD7005,2,A - A1,N/A,positive,0.672459662,4
1613,WQD7005,2,A - A1,Change the tools used in this course,positive,0.642172456,4
1614,WQD7005,2,A - A1,Please record down every session should the session is online session via teams/google meet/zoom.,positive,0.709023237,4
1615,WQD7005,2,A - A1,Focus more on meaningful learning rather than a lot of homework that is difficult to complete.,positive,0.664593577,4
1616,WQD7005,2,A - A1,None,positive,0.633721173,4
1617,WQD7005,2,B - B1,None,positive,0.633721173,4
1618,WQD7005,2,B - B1,No comment. Overall the course is good.,positive,0.815624416,5
1619,WQD7005,2,B - B1,Too many tools introduced and some are not widely used therefore might not be useful for future. Will suggest to focus on only 1 or 2 more common tools. Talend is not very user friendly.,negative,0.181413025,1
1620,WQD7005,2,B - B1,N/A,positive,0.672459662,4
1621,WQD7005,2,B - B1,Please record down every session should the session is online session via teams/google meet/zoom.,positive,0.709023237,4
1622,WQD7005,2,B - B1,"The course should be more organized. If SAS is required for this course, it should be hosted in the lab and not in a lecture hall.",positive,0.85220474,5
1623,WQD7005,2,B - B1,Focus more on meaningful learning rather than a lot of homework that is difficult to complete.,positive,0.664593577,4
1624,WQD7005,2,C - C1,None,positive,0.633721173,4
1625,WQD7005,2,C - C1,No comment. Overall the course is good.,positive,0.815624416,5
1626,WQD7005,2,C - C1,N/A,positive,0.672459662,4
1627,WQD7005,2,C - C1,Please record down every session should the session is online session via teams/google meet/zoom.,positive,0.709023237,4
1628,WQD7005,2,C - C1,Too many different software downloads and setup were required for only a surface level exploration of the software. Reasons for using the software,positive,0.70690316,4
1629,WQD7006,2,A - A1,The final test is not very fair. The assessment tested on things we did not learn in class. This could be due to the test being prepared by the lecturer of another module.,negative,0.005050543,1
1630,WQD7006,2,A - A1,Adding more machine larning models that follows current demands.,positive,0.66110009,4
1631,WQD7006,2,A - A1,All good!,positive,0.814326346,5
1632,WQD7006,2,A - A1,No comment. Overall the course is good.,positive,0.815624416,5
1633,WQD7006,2,A - A1,-,positive,0.66110009,4
1634,WQD7006,2,A - A1,None,positive,0.633721173,4
1635,WQD7006,2,A - A1,"I learn a lot in this course, I hope this course can cover more machine learning algorithms/more topics.",positive,0.653922975,4
1636,WQD7006,2,B - B1,"Suggest the lecturer to teach in detail for this course instead of expecting us to learn most of it by ourself. If i do self-learn all the time, then it is not worth the tuition fee.",positive,0.686898053,4
1637,WQD7006,2,B - B1,All good!,positive,0.814326346,5
1638,WQD7006,2,B - B1,No comment. Overall the course is good.,positive,0.815624416,5
1639,WQD7006,2,B - B1,-,positive,0.66110009,4
1640,WQD7006,2,B - B1,None,positive,0.633721173,4
1641,WQD7006,2,B - B1,Lecturer do not upload the course schedule on to spectrum making student difficult to plan the schedule. Suggest to open teams/whatapps group for better communication.,negative,0.390618294,2
1642,WQD7006,2,B - B1,"I don't really understand why I took this course because Dr. Vimala taught like four classes. She did post some video lecture, but even that was not informational enough.",negative,0.012177085,1
1643,WQD7006,2,C - C1,Dr. Vimala seems angry all the time and doesn't seem to like questions.,negative,0.142880678,1
1644,WQD7006,2,C - C1,All good! Thank you so much Dr. Vimala for teaching so well!,positive,0.889746845,5
1645,WQD7006,2,C - C1,No comment. Overall the course is good.,positive,0.815624416,5
1646,WQD7006,2,C - C1,-,positive,0.66110009,4
1647,WQD7006,2,C - C1,None,positive,0.633721173,4
1648,WQD7006,1,A - A1,N/A,positive,0.672459662,4
1649,WQD7006,1,A - A1,"No improvements, great pacing",positive,0.775156617,4
1650,WQD7006,1,A - A1,NIL,positive,0.66110009,4
1651,WQD7006,1,A - A1,Everything is good. Love the teacher.,positive,0.898395717,5
1652,WQD7006,1,A - A1,None,positive,0.633721173,4
1653,WQD7006,1,B - B1,N/A,positive,0.672459662,4
1654,WQD7006,1,B - B1,More resources are added,positive,0.750247896,4
1655,WQD7006,1,B - B1,NIL,positive,0.66110009,4
1656,WQD7006,1,C - C1,N/A,positive,0.672459662,4
1657,WQD7006,1,C - C1,More resources,positive,0.66110009,4
1658,WQD7006,1,C - C1,NIL,positive,0.66110009,4
1659,WQD7006,1,C - C1,None,positive,0.633721173,4
1660,WQD7007,2,A - A1,None,positive,0.633721173,4
1661,WQD7007,2,A - A1,Start the practical activity earlier for better understanding in practicality in industry,positive,0.68729955,4
1662,WQD7007,2,A - A1,No comment. Overall the course is good.,positive,0.815624416,5
1663,WQD7007,2,A - A1,A structured teaching plan is necessary and need to streamline the teachings between different lecturers,positive,0.636782587,4
1664,WQD7007,2,A - A1,"The above evaluation is meant for Dr. Hoo Wai Lam, Dr. Shivakumara left during mid semester.",positive,0.649113953,4
1665,WQD7007,2,A - A1,"Hope the teaching content can align with course structure more, such as going through hands on lab",positive,0.859380007,5
1666,WQD7007,2,A - A1,"This course had a change of teachers midway, and the assessment criteria of the teachers are not the same. This has caused some diﬃculties in my studies to a certain extent. However, the new teacher",negative,0.108443357,1
1667,WQD7007,2,B - B1,None,positive,0.633721173,4
1668,WQD7007,2,B - B1,No comment. Overall the course is good.,positive,0.815624416,5
1669,WQD7007,2,B - B1,"The above evaluation is meant for Dr. Hoo Wai Lam, Dr. Shivakumara left during mid semester.",positive,0.649113953,4
1670,WQD7007,2,B - B1,Hope to really focus to the course content such as lab,positive,0.80115521,5
1671,WQD7007,2,B - B1,the lecturer has a deeper understanding on the content on the slides. I felt the lecturer Dr Shiva was completely new to the field and didnt have a good understanding of the course content.,positive,0.702928543,4
1672,WQD7007,2,C - C1,None,positive,0.633721173,4
1673,WQD7007,2,C - C1,No comment. Overall the course is good.,positive,0.815624416,5
1674,WQD7007,2,C - C1,"The above evaluation is meant for Dr. Hoo Wai Lam, Dr. Shivakumara left during mid semester.",positive,0.649113953,4
1675,WQD7007,2,C - C1,Please improve the options for students who are unable to download certain softwares its really tough to get through the semester while worrying about how to complete an assignment without softwares,negative,0.214607731,2
1676,WQD7007,1,A - A1,If there is a structured lab instructions to follow it would be really helpful to follow and understand better.,positive,0.837437093,4
1677,WQD7007,1,A - A1,All good!,positive,0.814326346,4
1678,WQD7007,1,A - A1,-,positive,0.66110009,4
1679,WQD7007,1,A - A1,-,positive,0.66110009,4
1680,WQD7007,1,A - A1,"Add practical assignments, remove outdated materials, add examples and references. Currently course doesn't give any skills, students just memorize texts from slides without thinking .",negative,0.405751497,2
1681,WQD7007,1,A - A1,The difficulty of offline exams is relatively high. I hope it can be changed to online exams.,neutral,0.532099903,3
1682,WQD7007,1,A - A1,"It is better not to give lab test with partner. It is kind of unfair if the partner is not even installed all the program needed before the exam, while only one person is giving efforts on it.",negative,0.056324497,1
1683,WQD7007,1,A - A1,More condensed slides,positive,0.683747351,4
1684,WQD7007,1,A - A1,NIL,positive,0.66110009,4
1685,WQD7007,1,B - B1,If there is video recording especially during the lab.,positive,0.785907149,4
1686,WQD7007,1,B - B1,All good!,positive,0.814326346,5
1687,WQD7007,1,B - B1,-,positive,0.66110009,4
1688,WQD7007,1,B - B1,-,positive,0.66110009,4
1689,WQD7007,1,B - B1,"More practice, update materials for 2024 industry standards",positive,0.699510336,4
1690,WQD7007,1,B - B1,More condensed slides,positive,0.683747351,4
1691,WQD7007,1,B - B1,NIL,positive,0.66110009,4
1692,WQD7007,1,C - C1,If maximize usage using own computer rather than lab because easy to self study.,positive,0.681372583,4
1693,WQD7007,1,C - C1,All good! Thank you so much Dr. Hoo for teaching so well!,positive,0.879246354,5
1694,WQD7007,1,C - C1,-,positive,0.66110009,4
1695,WQD7007,1,C - C1,-,positive,0.66110009,4
1696,WQD7007,1,C - C1,More condensed slides,positive,0.683747351,4
1697,WQD7007,1,C - C1,NIL,positive,0.66110009,4
1698,WQD7007,1RL,A - A1,"There is transition of lecturer during mid sem, some of the module content are not the same with earlier lecturer where student need to adopt. AA2 and test propose to be done remotely instead physical",negative,0.296025991,2
1699,WQD7007,1RL,B - B1,"As the semester is shot, recommended for the complete software (ubuntu) is shared earlier so that can focus on the practical instead of troubleshooting to install the application inside the pc.",positive,0.687665164,4
1700,WQD7008,1,A - A1,Would appreciate if there are soft copies of lab materials.,positive,0.836592793,5
1701,WQD7008,1,A - A1,"Dr. Liew Chee Sun always does not create submission links on spectrum on time. Most of the times, a task is assigned, but students may miss out due to absence, and will not notice until it was asked.",negative,0.017628908,1
1702,WQD7008,1,A - A1,"Preferable there is some outline course, to show each week learnings so that it will be easy for us to keep track.",positive,0.86667788,5
1703,WQD7008,1,A - A1,1,positive,0.66110009,4
1704,WQD7008,1,B - B1,1,positive,0.66110009,4
1705,WQD7008,1,B - B1,"Professor should keep spectrum up to date, professor should communicate with students.",positive,0.872204661,5
1706,WQD7008,1,B - B1,"Enjoyed a lot of the lab class a lot. Learnt a lot for it! For online class, try to reduce to screen jumping during lecture, the frequency of shifting screen reduced the focus for live class.",positive,0.736178875,4
1707,WQD7008,1,C - C1,Please improve user ease of function in Maya and Spectrum,positive,0.642452717,4
1708,WQD7008,1,C - C1,1,positive,0.66110009,4
1709,WQD7008,1RL,A - A1,"The course has been clearly structured, and understandable such a way that it is suitable for individuals that are not in the comp sciencd domain.",negative,0.15147765,1
1710,WQD7008,1RL,A - A1,This is a very good course to give students exposure to distributed system. Keep it up!,positive,0.894358516,5
1711,WQD7008,1RL,B - B1,"Dr.Liew is 1 of the best lecturer that I experienced in MDS, who able to articulate & provide good lecture & presentation with real application. He presented in a manner that all student able to under",positive,0.780499697,4
1712,WQD7008,1RL,B - B1,This is very good already.,positive,0.638655186,4
1713,WQD7008,1RL,C - C1,All are good with the AWS instances subscription that is new to the student and good learning curve,positive,0.964317322,5
1714,WQD7008,2,A - A1,To have pro-forma ready in spectrum for students'understanding & expectation on coursework; Ensure the lecture note is sync with what being taught,positive,0.61098361,4
1715,WQD7008,2,A - A1,Project question that is more friendly to first time user of AWS and terminal codes. The current question is quite struggling. Good basic delivery but no enough info on how to combine everything tgt.,positive,0.775726855,4
1716,WQD7008,2,A - A1,Nothing much i can added as the course is completed with lab practices besides of theoretical knowledge sharing.,positive,0.829965651,5
1717,WQD7008,2,A - A1,more hands-on training and tutorials,positive,0.669822037,4
1718,WQD7008,2,A - A1,N/A,positive,0.672459662,4
1719,WQD7008,2,A - A1,very nice,positive,0.831818044,5
1720,WQD7008,2,A - A1,"Slow down the pace for lab demonstration, though recording is provided. Otherwise, all good.",positive,0.634038985,4
